"userid","age","dob_day","dob_year","dob_month","gender","tenure","friend_count","friendships_initiated","likes","likes_received","mobile_likes","mobile_likes_received","www_likes","www_likes_received"
1383097,27,12,1986,9,"female",578,66,41,4,38,4,22,0,16
1383101,35,20,1978,1,"male",506,133,71,44,17,29,11,15,6
1383116,46,21,1967,7,"male",561,9,9,0,0,0,0,0,0
1383153,48,29,1965,12,"male",176,15,4,2,7,1,5,1,2
1383155,36,11,1977,11,"male",445,47,36,0,15,0,10,0,5
1383189,26,6,1987,6,"female",379,154,51,2,4,2,3,0,1
1383208,24,20,1989,1,"male",360,103,31,2082,124,1910,79,172,45
1383221,23,29,1990,5,"female",584,139,79,206,13,58,8,148,5
1383239,21,18,1992,1,"male",936,33,28,27,1,0,0,27,1
1383248,67,6,1946,7,"male",668,45,18,370,31,0,18,370,13
1383272,21,1,1992,9,"male",207,337,235,0,1,0,0,0,1
1383276,19,21,1994,6,"male",348,1,1,0,0,0,0,0,0
1383279,22,21,1991,1,"male",11,0,0,0,0,0,0,0,0
1383290,18,10,1995,3,"male",442,127,99,0,1,0,0,0,1
1383304,18,31,1995,12,"female",53,43,18,2,5,2,2,0,3
1383316,44,6,1969,2,"male",672,69,54,0,0,0,0,0,0
1383346,19,2,1994,1,"male",429,115,90,0,101,0,17,0,84
1383378,59,19,1954,11,"male",1586,253,40,132,286,0,28,132,258
1383387,37,25,1976,6,"male",386,180,170,0,0,0,0,0,0
1383396,37,2,1976,9,"female",1788,204,139,337,374,321,201,16,173
1383400,24,25,1989,2,"female",1286,303,90,317,395,66,89,251,306
1383403,33,5,1980,12,"female",160,62,46,662,199,27,114,635,85
1383408,56,21,1957,6,"female",773,286,78,99,380,0,72,99,308
1383417,14,24,1999,4,"male",653,279,129,0,8,0,3,0,5
1383438,23,6,1990,10,"male",344,123,96,9,8,9,8,0,0
1383452,32,4,1981,10,"female",350,36,23,0,0,0,0,0,0
1383455,30,28,1983,2,"male",473,170,97,417,343,288,206,129,137
1383469,30,7,1983,3,"male",742,77,56,0,5,0,5,0,0
1383476,66,18,1947,5,"female",230,35,13,11,5,11,3,0,2
1383484,17,21,1996,10,"female",133,51,45,60,28,60,24,0,4
1383515,19,5,1994,12,"male",294,832,566,168,349,165,244,3,105
1383568,21,14,1992,2,"male",292,171,144,1,0,1,0,0,0
1383584,66,27,1947,3,"female",75,13,7,170,61,0,50,170,11
1383601,103,12,1910,12,"female",1196,1129,717,135,101,125,92,10,9
1383603,15,26,1998,5,"male",79,34,25,4,20,4,13,0,7
1383623,30,4,1983,4,"female",216,258,117,1,10,1,3,0,7
1383633,51,14,1962,1,"female",1259,284,118,21,25,21,17,0,8
1383637,14,21,1999,7,"male",430,402,318,260,5,145,1,115,4
1383646,34,17,1979,7,"male",400,98,76,360,98,356,69,4,29
1383661,16,22,1997,5,"female",255,64,53,664,188,549,85,115,103
1383663,103,28,1910,2,"female",911,20,17,77,33,70,22,7,11
1383678,23,16,1990,4,"female",204,201,60,33,10,33,2,0,8
1383688,70,5,1943,8,"male",588,76,50,170,32,0,8,170,24
1383692,71,3,1942,9,"male",1591,31,14,0,0,0,0,0,0
1383695,18,8,1995,2,"male",575,48,23,21,31,0,22,21,9
1383700,20,22,1993,8,"male",685,37,30,0,1,0,0,0,1
1383714,27,11,1986,11,"female",700,147,66,1,2,1,0,0,2
1383744,42,24,1971,3,"male",675,34,26,0,5,0,3,0,2
1383764,32,13,1981,12,"male",14,10,10,0,0,0,0,0,0
1383775,16,4,1997,4,"male",452,277,191,3,0,3,0,0,0
1383780,57,10,1956,10,"female",231,123,98,3326,2453,0,98,3326,2355
1383825,28,16,1985,4,"male",750,160,92,2,2,2,0,0,2
1383829,44,16,1969,8,"male",465,105,34,0,0,0,0,0,0
1383833,23,1,1990,1,"male",240,21,20,6,0,6,0,0,0
1383838,20,1,1993,5,"female",212,141,88,305,356,250,224,55,132
1383898,33,10,1980,4,"male",1028,396,260,3,18,3,16,0,2
1383909,32,23,1981,11,"male",269,77,76,215,27,215,26,0,1
1383913,19,20,1994,7,"male",163,150,131,140,112,59,59,81,53
1383923,76,24,1937,2,"female",1366,35,13,9,3,0,0,9,3
1383924,16,21,1997,1,"male",356,72,50,51,56,51,54,0,2
1383926,98,21,1915,9,"female",19,17,15,3,7,3,7,0,0
1383931,70,2,1943,3,"male",974,13,9,4,17,4,2,0,15
1383933,47,3,1966,7,"male",397,95,11,1,0,0,0,1,0
1383941,67,15,1946,7,"male",1832,115,42,4,0,4,0,0,0
1383950,47,27,1966,5,"male",422,102,83,2,1,0,0,2,1
1383973,66,23,1947,12,"female",2127,95,60,874,186,874,41,0,145
1383976,33,1,1980,1,"male",129,48,44,6,23,6,18,0,5
1383997,16,28,1997,10,"female",497,805,611,481,217,87,127,394,90
1384013,108,20,1905,5,"male",1323,329,263,67,12,67,12,0,0
1384042,59,12,1954,3,"female",538,450,373,0,0,0,0,0,0
1384058,22,5,1991,3,"male",462,125,33,0,0,0,0,0,0
1384085,25,1,1988,1,"male",19,24,20,42,18,42,15,0,3
1384110,18,25,1995,3,"female",354,323,78,5,2,5,1,0,1
1384162,27,4,1986,12,"female",162,29,13,0,0,0,0,0,0
1384163,18,4,1995,5,"male",221,661,629,306,124,306,77,0,47
1384192,15,8,1998,11,"female",511,782,469,429,368,267,191,162,177
1384204,34,4,1979,1,"female",437,294,195,2,1,2,1,0,0
1384206,17,21,1996,5,"male",581,368,150,0,46,0,27,0,19
1384228,33,10,1980,10,"female",247,115,77,31,29,31,26,0,3
1384229,19,20,1994,4,"male",134,80,75,0,1,0,0,0,1
1384233,37,3,1976,1,"male",539,3,3,4,1,4,0,0,1
1384280,66,26,1947,3,"male",1618,37,27,4,1,4,1,0,0
1384313,60,12,1953,9,"male",706,11,8,10,0,0,0,10,0
1384314,103,13,1910,12,"female",703,1338,541,0,0,0,0,0,0
1384325,20,11,1993,7,"male",411,252,207,0,0,0,0,0,0
1384327,21,27,1992,3,"male",221,246,72,1,66,1,27,0,39
1384330,25,3,1988,2,"male",298,394,180,95,139,70,69,25,70
1384385,31,11,1982,2,"female",219,21,11,0,0,0,0,0,0
1384399,57,31,1956,5,"female",288,26,8,3,3,0,2,3,1
1384432,18,21,1995,7,"male",518,1584,1103,4,13,4,11,0,2
1384454,43,15,1970,3,"male",1842,143,71,319,244,252,167,67,77
1384501,16,3,1997,1,"male",185,107,103,2,0,2,0,0,0
1384530,20,18,1993,10,"male",139,11,11,0,0,0,0,0,0
1384571,50,9,1963,8,"male",43,0,0,0,0,0,0,0,0
1384573,35,17,1978,2,"male",337,84,27,25,65,25,27,0,38
1384595,44,1,1969,3,"female",293,33,19,2,0,2,0,0,0
1384602,28,10,1985,3,"male",568,95,78,0,20,0,14,0,6
1384636,26,10,1987,11,"male",323,55,33,14,3,14,1,0,2
1384653,20,7,1993,6,"female",677,671,420,1296,1641,455,447,841,1194
1384697,26,25,1987,12,"female",489,130,93,0,9,0,4,0,5
1384731,15,3,1998,7,"male",504,193,150,105,134,68,33,37,101
1384746,20,28,1993,4,"male",364,39,23,6,0,6,0,0,0
1384748,47,29,1966,1,"male",69,16,13,0,0,0,0,0,0
1384786,16,1,1997,5,"male",159,556,411,17,87,17,31,0,56
1384831,25,29,1988,12,"male",232,118,104,4,2,3,1,1,1
1384843,29,24,1984,4,"male",229,11,9,0,0,0,0,0,0
1384875,59,4,1954,4,"female",257,27,22,11,2,2,1,9,1
1384897,26,5,1987,6,"female",796,210,132,2,1,0,1,2,0
1384921,28,14,1985,10,"male",351,23,15,30,0,30,0,0,0
1384923,29,5,1984,7,"female",29,15,14,2,4,2,3,0,1
1384944,18,16,1995,2,"male",508,1188,1057,22,18,22,12,0,6
1384950,37,4,1976,4,"male",167,38,11,23,2,23,2,0,0
1384953,17,31,1996,5,"male",293,31,18,2,3,2,1,0,2
1384962,30,10,1983,6,"male",406,63,34,2,0,2,0,0,0
1384977,32,28,1981,4,"male",222,19,8,0,2,0,1,0,1
1384993,25,8,1988,2,"male",282,72,3,0,0,0,0,0,0
1385000,53,15,1960,7,"male",339,8,0,1,0,0,0,1,0
1385005,59,21,1954,2,"male",220,8,2,0,0,0,0,0,0
1385031,48,25,1965,2,"female",382,16,5,2,3,0,0,2,3
1385045,52,19,1961,11,"female",2277,147,90,588,260,294,163,294,97
1385047,25,5,1988,7,"male",220,130,105,6,117,6,93,0,24
1385048,19,21,1994,4,"female",382,722,327,323,176,323,146,0,30
1385052,16,8,1997,5,"male",45,1850,123,561,3885,414,2325,147,1560
1385054,22,18,1991,3,"female",75,43,28,6,2,6,1,0,1
1385055,26,1,1987,1,"male",326,222,198,18,10,18,10,0,0
1385062,16,29,1997,7,"female",145,350,213,975,1253,212,497,763,756
1385076,103,18,1910,3,"male",533,187,77,28,0,10,0,18,0
1385101,40,19,1973,1,"female",53,84,73,132,169,49,149,83,20
1385103,33,26,1980,12,"male",119,24,23,46,0,0,0,46,0
1385153,40,10,1973,2,"female",400,38,16,1,0,1,0,0,0
1385154,63,27,1950,9,"female",156,4,3,19,11,1,5,18,6
1385168,98,29,1915,8,"female",510,72,53,25,20,25,20,0,0
1385181,18,7,1995,7,"male",1199,11,9,0,0,0,0,0,0
1385187,22,1,1991,1,"male",513,1088,1020,0,0,0,0,0,0
1385199,108,16,1905,2,"female",441,382,166,316,163,316,160,0,3
1385209,15,5,1998,6,"male",270,1079,847,50,109,19,69,31,40
1385233,43,11,1970,2,"female",810,279,147,910,374,857,151,53,223
1385240,65,14,1948,10,"male",728,11,7,21,8,0,1,21,7
1385243,21,29,1992,8,"female",446,1,0,1,1,1,1,0,0
1385253,63,2,1950,11,"male",239,0,0,0,0,0,0,0,0
1385266,37,27,1976,8,"female",1648,32,10,0,0,0,0,0,0
1385318,46,14,1967,6,"male",593,28,5,0,3,0,0,0,3
1385359,16,18,1997,11,"female",472,6,4,1,0,1,0,0,0
1385362,32,21,1981,2,"female",352,66,32,10,39,5,28,5,11
1385363,29,10,1984,12,"female",443,2,2,0,0,0,0,0,0
1385390,56,1,1957,10,"female",778,123,101,48,83,0,19,48,64
1385426,55,15,1958,10,"male",195,86,35,34,42,34,34,0,8
1385464,17,6,1996,6,"female",732,2712,522,588,1896,469,764,119,1132
1385473,66,25,1947,10,"female",408,30,15,0,0,0,0,0,0
1385485,32,27,1981,11,"male",402,213,99,0,0,0,0,0,0
1385488,24,4,1989,4,"female",18,15,15,4,10,4,8,0,2
1385489,16,9,1997,10,"male",531,247,166,18,0,18,0,0,0
1385524,44,20,1969,4,"female",430,183,113,2235,1253,2143,895,92,358
1385527,27,2,1986,7,"male",129,141,62,0,2,0,2,0,0
1385555,104,8,1909,12,"female",1354,94,37,93,57,90,37,3,20
1385567,69,2,1944,10,"female",506,54,23,32,114,29,49,3,65
1385572,46,15,1967,2,"male",1094,96,9,33,22,33,10,0,12
1385577,19,7,1994,1,"male",228,9,2,17,1,0,1,17,0
1385586,19,8,1994,3,"female",357,23,12,1,0,1,0,0,0
1385601,23,11,1990,4,"male",182,83,45,22,13,22,13,0,0
1385613,19,3,1994,7,"male",38,50,48,12,5,12,5,0,0
1385645,20,14,1993,11,"male",311,445,345,53,109,53,67,0,42
1385649,23,22,1990,5,"male",419,10,4,0,1,0,1,0,0
1385669,41,24,1972,9,"male",658,152,78,21,3,21,2,0,1
1385711,23,25,1990,3,"female",652,15,9,0,0,0,0,0,0
1385717,14,12,1999,12,"female",265,347,63,0,0,0,0,0,0
1385811,19,1,1994,8,"male",122,62,50,0,0,0,0,0,0
1385824,21,8,1992,3,"female",339,148,29,37,75,33,73,4,2
1385849,15,1,1998,1,"male",13,7,5,0,0,0,0,0,0
1385864,49,5,1964,12,"male",1322,2,1,0,0,0,0,0,0
1385881,29,25,1984,4,"male",396,102,68,117,66,106,54,11,12
1385889,19,10,1994,9,"female",5,4,4,112,36,61,25,51,11
1385895,17,23,1996,9,"male",149,28,22,2,4,2,3,0,1
1385897,34,16,1979,1,"male",340,95,6,11,9,11,8,0,1
1385909,17,20,1996,10,"male",157,23,12,0,0,0,0,0,0
1385912,50,4,1963,1,"male",1191,96,37,32,0,32,0,0,0
1385913,73,22,1940,8,"male",73,0,0,0,0,0,0,0,0
1385915,17,5,1996,2,"male",206,27,22,25,5,1,0,24,5
1385981,16,22,1997,8,"male",420,77,70,0,0,0,0,0,0
1385982,28,27,1985,7,"female",1173,302,74,341,2665,97,1490,244,1175
1385999,52,7,1961,2,"female",190,1,1,1,0,0,0,1,0
1386002,20,1,1993,1,"male",129,36,34,0,0,0,0,0,0
1386006,84,20,1929,7,"female",253,109,71,563,240,559,124,4,116
1386012,20,2,1993,2,"female",295,550,286,851,1323,611,666,240,657
1386015,27,11,1986,6,"female",389,141,84,55,123,45,57,10,66
1386039,17,27,1996,8,"male",91,60,54,0,0,0,0,0,0
1386046,16,1,1997,1,"male",101,59,11,10,0,10,0,0,0
1386050,20,21,1993,8,"male",16,7,3,1,1,1,0,0,1
1386052,16,5,1997,5,"female",236,613,536,649,865,347,640,302,225
1386056,23,7,1990,7,"male",82,1,1,2,0,1,0,1,0
1386061,66,18,1947,11,"male",785,62,45,0,0,0,0,0,0
1386070,51,1,1962,8,"female",759,40,22,112,44,22,4,90,40
1386073,24,18,1989,12,"female",164,192,177,87,51,87,39,0,12
1386076,30,12,1983,11,"female",208,698,191,438,400,168,84,270,316
1386082,23,20,1990,1,"male",136,170,156,53,37,38,35,15,2
1386088,27,25,1986,10,"female",390,47,34,93,21,68,11,25,10
1386126,45,3,1968,12,"male",252,3,3,1,0,0,0,1,0
1386136,13,28,2000,3,"female",153,242,203,191,79,48,29,143,50
1386168,21,23,1992,1,"male",213,19,9,11,8,6,1,5,7
1386179,103,31,1910,12,"female",34,78,77,42,44,42,40,0,4
1386185,49,15,1964,12,"female",479,30,22,1,4,1,2,0,2
1386192,15,5,1998,12,"male",409,237,176,10,12,0,4,10,8
1386249,14,15,1999,2,"male",255,21,11,0,2,0,0,0,2
1386265,64,4,1949,9,"male",1452,16,5,0,0,0,0,0,0
1386283,102,1,1911,9,"female",541,345,173,1,0,1,0,0,0
1386285,50,6,1963,4,"male",586,122,58,2032,158,2032,114,0,44
1386345,16,20,1997,12,"female",220,183,56,75,1,50,0,25,1
1386390,103,15,1910,12,"female",907,241,121,0,13,0,3,0,10
1386391,63,26,1950,4,"female",530,69,32,72,155,70,67,2,88
1386412,71,7,1942,3,"female",884,27,17,0,3,0,2,0,1
1386477,108,20,1905,1,"female",646,18,13,1,1,0,0,1,1
1386507,33,17,1980,8,"male",387,1,1,1,2,1,2,0,0
1386520,42,2,1971,2,"male",1458,40,13,1,1,1,1,0,0
1386526,94,17,1919,3,"female",1038,68,25,0,0,0,0,0,0
1386573,53,14,1960,4,"male",722,255,197,1,0,1,0,0,0
1386581,25,10,1988,1,"male",377,101,90,16,17,12,15,4,2
1386607,30,29,1983,10,"male",455,163,119,21,25,21,25,0,0
1386628,16,13,1997,2,"male",81,89,66,45,67,45,60,0,7
1386668,17,14,1996,4,"female",505,71,43,41,29,23,25,18,4
1386687,26,17,1987,12,"male",98,20,20,49,70,49,36,0,34
1386694,16,2,1997,7,"female",217,51,41,9,1,0,0,9,1
1386729,23,14,1990,7,"male",378,239,225,3,0,3,0,0,0
1386770,16,4,1997,12,"female",598,670,224,1063,513,144,197,919,316
1386791,108,20,1905,11,"female",884,605,128,38,238,38,198,0,40
1386800,15,17,1998,8,"male",217,1,0,0,0,0,0,0,0
1386847,44,15,1969,11,"female",437,130,104,69,201,6,133,63,68
1386848,100,9,1913,11,"male",1860,233,128,236,336,150,255,86,81
1386874,17,1,1996,4,"male",937,549,253,2,44,2,40,0,4
1386921,29,13,1984,2,"female",494,39,33,0,0,0,0,0,0
1386939,26,13,1987,6,"male",33,12,9,0,0,0,0,0,0
1386943,22,7,1991,9,"male",608,219,48,0,0,0,0,0,0
1386986,51,10,1962,10,"female",270,74,39,315,201,315,107,0,94
1387010,97,8,1916,4,"female",444,51,16,22,32,22,12,0,20
1387015,66,6,1947,2,"male",864,6,4,0,0,0,0,0,0
1387018,25,21,1988,4,"female",376,19,8,4,7,4,7,0,0
1387028,24,18,1989,4,"male",452,52,32,0,0,0,0,0,0
1387033,41,5,1972,11,"male",14,25,20,0,2,0,0,0,2
1387075,45,4,1968,4,"male",163,6,4,0,0,0,0,0,0
1387095,35,21,1978,6,"female",1373,36,14,336,170,336,108,0,62
1387104,37,30,1976,7,"male",493,135,77,0,0,0,0,0,0
1387125,17,29,1996,8,"male",535,704,459,44,103,20,59,24,44
1387127,23,13,1990,2,"male",417,469,424,0,0,0,0,0,0
1387136,28,1,1985,12,"female",147,10,8,211,12,211,1,0,11
1387186,60,28,1953,5,"male",302,15,13,3,2,3,2,0,0
1387196,21,7,1992,7,"female",81,92,66,25,7,25,7,0,0
1387225,20,15,1993,5,"female",286,250,47,9,8,9,7,0,1
1387238,58,23,1955,1,"female",283,61,38,322,88,0,16,322,72
1387275,108,29,1905,12,"male",248,103,80,40,13,1,8,39,5
1387290,25,30,1988,3,"male",430,51,48,0,2,0,0,0,2
1387293,50,21,1963,5,"male",376,19,6,0,0,0,0,0,0
1387325,72,23,1941,3,"male",619,69,34,23,0,0,0,23,0
1387341,35,30,1978,9,"female",121,184,174,92,229,92,204,0,25
1387342,35,28,1978,2,"male",468,0,0,0,0,0,0,0,0
1387346,43,17,1970,7,"male",1556,70,40,0,4,0,2,0,2
1387354,53,19,1960,10,"male",599,24,6,22,11,1,4,21,7
1387355,65,24,1948,10,"male",1416,11,7,24,9,0,6,24,3
1387402,43,18,1970,1,"female",76,29,26,29,5,29,3,0,2
1387403,18,17,1995,10,"male",84,41,30,23,14,23,12,0,2
1387411,53,10,1960,4,"female",974,514,202,12,1,11,0,1,1
1387415,113,3,1900,8,"female",1662,162,99,172,110,167,78,5,32
1387421,60,24,1953,1,"female",61,24,19,40,18,40,2,0,16
1387423,24,7,1989,3,"female",556,4,4,86,51,86,43,0,8
1387425,53,4,1960,9,"male",232,52,30,362,205,362,135,0,70
1387428,33,17,1980,3,"female",73,82,61,57,101,57,65,0,36
1387461,54,14,1959,12,"male",86,72,63,142,10,142,6,0,4
1387465,76,25,1937,4,"male",1744,23,8,1,2,0,2,1,0
1387492,108,24,1905,1,"female",1064,2746,169,2,43,0,19,2,24
1387547,34,29,1979,12,"male",258,1,1,0,0,0,0,0,0
1387571,17,1,1996,1,"female",173,98,76,86,90,83,19,3,71
1387585,66,14,1947,8,"female",201,25,15,201,235,0,87,201,148
1387616,26,1,1987,1,"male",576,200,61,1,5,1,2,0,3
1387651,77,19,1936,10,"female",629,74,37,97,155,0,13,97,142
1387677,22,16,1991,5,"male",297,132,83,78,20,78,13,0,7
1387691,32,18,1981,9,"female",228,12,7,2,16,2,15,0,1
1387697,61,8,1952,2,"female",635,10,6,2,0,0,0,2,0
1387720,54,7,1959,11,"male",777,41,15,6,7,6,7,0,0
1387751,29,24,1984,1,"female",528,38,25,86,34,84,29,2,5
1387805,24,14,1989,8,"male",498,344,221,5,0,5,0,0,0
1387826,35,3,1978,11,"female",2286,278,94,365,619,290,470,75,149
1387858,96,1,1917,10,NA,2181,437,68,1010,1934,570,1108,440,826
1387860,17,15,1996,6,"female",147,38,32,0,1,0,0,0,1
1387863,23,3,1990,12,"male",372,5,4,0,0,0,0,0,0
1387877,68,17,1945,6,"male",984,25,11,61,3,0,3,61,0
1387880,16,23,1997,5,"male",580,895,541,74,77,22,38,52,39
1387883,103,26,1910,8,"male",1678,450,103,122,136,113,50,9,86
1387894,14,7,1999,8,"male",143,97,80,6,11,6,10,0,1
1387895,22,28,1991,10,"female",321,144,79,128,170,54,24,74,146
1387908,54,4,1959,6,"male",2235,43,29,11,1,11,1,0,0
1387911,29,1,1984,6,"male",654,266,169,4,5,4,4,0,1
1387937,21,11,1992,10,"female",210,345,224,482,536,134,323,348,213
1387942,19,14,1994,12,"male",415,385,344,0,0,0,0,0,0
1387963,108,25,1905,6,"male",1558,285,99,26,47,22,23,4,24
1387966,64,6,1949,6,"male",913,118,80,14,10,14,10,0,0
1387993,44,8,1969,2,"male",828,77,71,0,5,0,1,0,4
1388000,27,4,1986,4,"male",507,432,304,188,114,188,95,0,19
1388050,50,30,1963,12,"male",578,43,28,32,12,32,8,0,4
1388080,93,30,1920,1,"male",1787,397,260,34,92,10,30,24,62
1388085,57,25,1956,1,"female",1345,7,3,0,0,0,0,0,0
1388093,20,2,1993,9,"female",232,500,181,146,765,118,470,28,295
1388117,64,23,1949,12,"female",759,601,444,11,47,11,47,0,0
1388118,25,23,1988,3,"male",302,306,263,46,74,46,52,0,22
1388126,37,28,1976,1,"male",211,191,170,0,0,0,0,0,0
1388156,25,1,1988,1,"male",31,11,11,0,0,0,0,0,0
1388159,92,23,1921,3,"male",913,508,73,66,21,66,21,0,0
1388194,66,26,1947,10,"male",426,54,26,1,2,0,0,1,2
1388202,55,4,1958,12,"female",168,19,10,7,14,7,11,0,3
1388228,13,23,2000,6,"male",110,1,1,404,1,0,0,404,1
1388232,31,19,1982,3,"male",316,54,51,328,17,0,4,328,13
1388235,16,14,1997,6,"male",557,254,188,35,31,32,6,3,25
1388272,13,13,2000,6,"male",135,7,6,0,0,0,0,0,0
1388325,52,12,1961,7,"male",1726,85,26,14,11,13,9,1,2
1388336,14,2,1999,7,"female",304,18,9,0,7,0,1,0,6
1388337,15,25,1998,3,"female",405,299,234,113,24,113,10,0,14
1388348,47,13,1966,12,"male",708,85,43,159,451,49,371,110,80
1388358,28,19,1985,5,"male",281,1,0,0,0,0,0,0,0
1388364,60,6,1953,5,"female",1746,46,6,165,34,0,9,165,25
1388370,28,3,1985,2,"male",756,1,1,0,0,0,0,0,0
1388382,31,17,1982,8,"male",477,231,123,34,3,34,0,0,3
1388431,25,26,1988,11,"female",575,137,40,21,28,21,11,0,17
1388453,23,19,1990,6,"male",510,49,11,3,0,0,0,3,0
1388473,30,10,1983,2,"male",1200,90,46,19,6,19,4,0,2
1388476,30,20,1983,4,"male",1115,640,342,410,728,278,293,132,435
1388497,43,20,1970,8,"male",1194,29,14,0,0,0,0,0,0
1388512,50,31,1963,8,"female",1375,68,40,225,141,0,20,225,121
1388536,50,24,1963,9,"female",184,61,31,688,356,3,15,685,341
1388560,67,25,1946,7,"female",1334,20,9,206,10,40,6,166,4
1388561,21,5,1992,12,"female",466,73,40,1,0,1,0,0,0
1388579,29,25,1984,1,"female",277,2,1,1,0,1,0,0,0
1388589,18,9,1995,1,"male",1021,505,313,28,3,28,2,0,1
1388595,22,21,1991,4,"female",365,152,88,27,32,27,30,0,2
1388597,17,1,1996,2,"male",576,64,52,0,10,0,6,0,4
1388600,103,14,1910,4,"male",920,226,129,3,1,3,1,0,0
1388606,16,16,1997,12,"male",466,722,373,57,122,57,78,0,44
1388611,39,27,1974,11,"female",959,36,20,2,0,0,0,2,0
1388639,48,4,1965,4,"male",33,34,32,18,13,18,13,0,0
1388678,39,18,1974,10,"male",359,0,0,0,0,0,0,0,0
1388702,14,31,1999,3,"female",580,87,38,108,10,14,3,94,7
1388709,22,7,1991,9,"male",642,101,66,1,0,1,0,0,0
1388722,28,1,1985,1,"male",504,91,73,6,3,6,0,0,3
1388731,54,23,1959,2,"male",423,36,7,4,42,2,32,2,10
1388733,19,1,1994,1,"male",57,11,11,40,1,40,0,0,1
1388771,75,15,1938,7,"male",2326,101,14,111,5,68,2,43,3
1388784,31,4,1982,4,"male",475,88,82,18,22,11,19,7,3
1388785,49,10,1964,5,"female",173,0,0,0,1,0,0,0,1
1388802,22,21,1991,5,"female",314,305,275,4,4,0,0,4,4
1388806,59,15,1954,4,"female",164,6,4,0,0,0,0,0,0
1388813,19,1,1994,1,"male",20,1,1,6,2,1,0,5,2
1388844,27,26,1986,6,"male",43,9,9,0,0,0,0,0,0
1388849,25,20,1988,12,"male",425,188,114,12,1,12,0,0,1
1388857,17,1,1996,10,"female",176,239,64,37,71,34,45,3,26
1388884,55,7,1958,10,"male",989,125,37,37,150,37,115,0,35
1388898,33,18,1980,2,"male",635,75,18,5,1,5,1,0,0
1388924,20,1,1993,11,"male",255,16,13,0,0,0,0,0,0
1388940,18,26,1995,1,"male",278,96,61,3,0,0,0,3,0
1388973,46,4,1967,7,"female",902,20,15,19,2,19,1,0,1
1389001,69,28,1944,11,"male",423,63,50,88,14,0,2,88,12
1389037,27,8,1986,5,"male",506,16,13,0,0,0,0,0,0
1389050,17,8,1996,3,"female",495,45,33,26,0,0,0,26,0
1389081,15,18,1998,8,"female",11,0,0,0,0,0,0,0,0
1389100,18,10,1995,6,"female",408,276,137,1,2,1,0,0,2
1389144,29,28,1984,10,"female",1344,764,188,42,91,24,50,18,41
1389148,41,9,1972,5,"male",539,82,61,853,435,843,233,10,202
1389206,60,1,1953,1,"male",643,595,408,34,10,0,3,34,7
1389218,31,20,1982,7,"male",833,110,86,0,19,0,2,0,17
1389227,36,27,1977,10,"male",442,29,10,3,8,3,8,0,0
1389229,38,10,1975,1,"female",380,15,7,95,70,83,38,12,32
1389234,56,29,1957,8,"female",2376,55,49,446,219,0,67,446,152
1389260,25,13,1988,11,"male",49,2,0,0,0,0,0,0,0
1389266,41,13,1972,11,"male",99,5,5,11,0,0,0,11,0
1389279,61,1,1952,11,"male",693,39,15,204,62,22,41,182,21
1389283,42,27,1971,9,"male",223,118,57,1783,370,1783,305,0,65
1389304,18,24,1995,6,"male",747,1169,853,22,14,22,14,0,0
1389330,16,4,1997,11,"female",534,506,331,1412,1734,1412,951,0,783
1389341,21,21,1992,3,"male",340,126,106,6,19,0,1,6,18
1389353,93,8,1920,3,"female",484,229,148,7,6,7,6,0,0
1389381,33,13,1980,1,"male",445,49,40,19,4,19,3,0,1
1389396,19,3,1994,8,"male",359,75,32,22,0,0,0,22,0
1389424,15,26,1998,1,"female",357,931,266,667,412,667,261,0,151
1389439,43,17,1970,1,"male",801,6,6,0,1,0,1,0,0
1389458,30,16,1983,8,"male",245,110,38,9,1,9,1,0,0
1389459,60,30,1953,9,"female",632,83,30,2,5,0,2,2,3
1389463,23,13,1990,4,"female",382,1,1,0,0,0,0,0,0
1389471,30,25,1983,4,"male",557,172,94,63,170,63,170,0,0
1389493,64,6,1949,6,"male",1743,58,13,5,2,0,1,5,1
1389499,68,4,1945,1,"male",1655,67,53,13,0,0,0,13,0
1389511,61,28,1952,3,"female",1103,30,16,4,0,0,0,4,0
1389539,19,4,1994,5,"female",246,232,170,20,34,12,27,8,7
1389542,66,5,1947,5,"female",1916,26,7,0,1,0,0,0,1
1389546,36,21,1977,2,"female",494,103,50,157,68,0,0,157,68
1389589,25,10,1988,3,"male",688,17,13,6,7,6,7,0,0
1389594,25,6,1988,7,"male",293,482,209,321,131,313,120,8,11
1389610,23,8,1990,8,"female",55,3,3,0,0,0,0,0,0
1389640,74,9,1939,9,"male",73,30,29,1,1,1,1,0,0
1389660,19,14,1994,9,"female",640,764,398,318,585,261,299,57,286
1389682,38,14,1975,10,"female",58,61,46,17,28,17,28,0,0
1389683,27,2,1986,3,"female",488,97,68,2,5,2,0,0,5
1389692,32,3,1981,10,"male",368,89,49,41,2,41,1,0,1
1389694,16,13,1997,4,"male",108,248,205,59,23,0,13,59,10
1389699,56,17,1957,3,"male",1231,102,31,7,10,7,5,0,5
1389711,16,14,1997,10,"male",487,686,615,93,71,93,70,0,1
1389722,34,12,1979,3,"male",708,402,183,8,85,8,42,0,43
1389730,21,23,1992,7,"male",391,50,41,3,0,2,0,1,0
1389742,53,15,1960,1,"female",668,115,75,1,30,1,23,0,7
1389767,50,5,1963,7,"male",245,32,24,4,2,4,2,0,0
1389770,22,4,1991,4,"female",763,1,1,0,0,0,0,0,0
1389772,100,25,1913,11,"male",936,58,47,10,5,0,4,10,1
